ParticipantId,QuestionId,Seq,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MiddleGamma,HRV,Exam Difficulty,Cognitive Load Level
15,2,152,14607,310,2299,3303,10331,2619,4176,1220,80.59,2,2
15,2,153,7160,13603,4538,14083,2136,3361,3154,1066,28.49,2,0
15,2,154,16404,26719,10162,6194,3660,4419,2802,451,40.9,2,2
15,2,155,14901,4696,10090,3727,9662,1904,3798,1334,28.6,2,0
15,2,156,5215,24742,5203,7476,9430,6282,2448,701,19.11,2,2
15,2,157,10946,3850,3396,1207,3594,3384,2077,272,12.96,2,2
15,2,158,4836,12349,15545,7446,6455,4387,2967,1239,8.29,2,2
15,2,159,21020,17667,6008,8102,8645,4518,3626,1160,21.6,2,2
15,2,160,3181,18722,4681,1771,2651,4804,1805,1566,28.3,2,2
15,2,161,3408,20772,73,5535,5315,1161,1570,951,21.27,2,2
15,2,162,17010,62955,7661,14775,4569,2575,6151,476,38.84,2,2
15,2,163,18988,9033,3555,10480,5449,2686,880,1366,25.93,2,0
15,2,164,6284,15432,3444,4472,5948,3819,1537,1767,33.67,2,2
15,2,165,4208,8829,3743,1855,2153,6821,2004,1076,33.42,2,1
15,2,166,4023,13103,5985,1745,7569,6476,6245,1120,11.99,2,2
15,2,167,1137,26889,1735,9326,4206,1315,2041,926,23.13,2,2
15,2,168,16785,14594,8561,10846,4422,5419,1819,1939,29.68,2,0
15,2,169,6470,15783,2566,4975,9415,4328,1989,1155,18.98,2,2
15,2,170,10579,6964,2059,4040,4906,2691,792,729,38.86,2,1
15,2,171,1735,14263,1823,1986,6304,3690,3621,1567,17.69,2,2
15,2,172,6431,9815,693,3865,2997,4133,2158,1431,36.62,2,1
15,2,173,2125,22951,1307,4082,15649,5715,1011,1687,42.46,2,2
15,2,174,25000,6954,5502,4169,4346,2426,1959,1224,27.59,2,0
15,2,175,12814,20010,9833,4131,1736,2611,4325,1543,28.86,2,2
15,2,176,1332,4788,3981,233,3542,3144,2078,2183,18.97,2,2
15,2,177,31353,4108,10704,7984,12614,4336,2225,670,27.74,2,0
15,2,178,42558,27804,12171,5656,3486,4498,3711,1063,33.41,2,2
15,2,179,6325,9589,602,4641,3086,6298,6236,900,41.75,2,2
15,2,180,16785,14594,8561,10846,4422,5419,1819,1939,29.68,2,0
15,2,181,9211,12093,1904,9736,9695,5975,5900,1237,20.87,2,2
15,2,182,1652,15362,4783,2253,5450,3203,5018,1064,35.08,2,2
15,2,183,53532,75233,35042,7303,6731,1127,2544,2170,46.02,2,2
15,2,184,11213,114430,8782,12363,9644,2479,1160,1388,27.64,2,2
15,2,185,9433,8704,4443,7508,2561,2547,1895,839,22.46,2,1
15,2,186,7537,21699,11926,4028,6835,3007,1691,1196,16.48,2,2
15,2,187,21644,24544,616,18113,11878,5413,4418,1429,21.06,2,2
15,2,188,8249,12348,2690,2905,4345,2578,4801,728,23.31,2,2
15,2,189,17708,9238,7654,6174,6127,2510,7464,980,26,2,2
15,2,190,1672,17383,5463,2066,10645,4126,1798,2024,21.31,2,2
15,2,191,7154,1288,8732,946,3043,3574,3563,1751,24.23,2,2
15,2,192,11509,27439,3693,4370,6898,1766,1958,1379,42.25,2,2
15,2,193,13165,23785,5249,8731,3290,3846,2478,939,19.38,2,2
15,2,194,19923,24185,3556,3395,5057,4742,2153,1990,41.96,2,2
15,2,195,18700,15524,5942,3388,4306,3931,2588,296,11.96,2,2
15,2,196,8043,6429,19852,4253,10022,3726,1282,1758,17.83,2,2
15,2,197,20042,6893,4616,2968,5947,2923,3180,1198,26.76,2,0
15,2,198,6121,12064,3165,3463,4649,4432,2052,894,29.86,2,2
15,2,199,13026,5434,7805,4778,2485,2315,1615,1936,20.87,2,2
15,2,200,11124,18916,4838,10671,11462,1133,1069,770,15.32,2,2
15,2,201,12852,27183,7019,8608,7602,3217,2586,834,22.07,2,2
15,2,202,17070,9952,11436,5920,7726,2291,7158,812,29.44,2,2
15,2,203,1066,11654,2785,2212,2203,3414,2016,1137,25.22,2,1
15,2,204,8672,10687,2466,2243,8910,3259,2344,1021,34.24,2,1
15,2,205,7094,14688,6990,3831,2856,4432,3120,2269,32.6,2,2
15,2,206,19292,8936,6476,6628,3844,2330,1335,2005,15.36,2,2
15,2,207,21293,17998,11550,6071,6399,2931,2153,1277,28.4,2,0
15,2,208,14246,3890,15148,7558,9171,2002,7373,594,34.12,2,2
15,2,209,23302,16200,6754,3006,9315,4560,2937,2219,18.6,2,2
15,2,210,27945,3897,4184,1944,8490,2007,2335,1243,16.51,2,2
15,2,211,7384,28637,3529,4334,2954,2004,8001,1050,26.49,2,2
15,2,212,15657,28377,1460,2068,10825,6676,2148,589,28.1,2,2
15,2,213,25988,20421,6319,12982,8090,2057,3166,571,40.21,2,2
15,2,214,24396,7221,9535,3618,4798,2487,1600,1101,34.74,2,0
15,2,215,4890,18400,11806,4867,7425,1678,2914,949,19.08,2,2
15,2,216,34773,21654,2850,2398,6462,5088,4724,1632,29.66,2,0
15,2,217,14735,34264,4010,5379,7013,2832,1829,1255,38.37,2,2
15,2,218,5242,9554,8241,8203,4653,5004,1929,802,25.76,2,2
15,2,219,5483,19726,503,6079,6076,4617,2520,2658,46.53,2,2
15,2,220,16981,15397,5111,10510,17397,812,1959,904,9.62,2,2
15,2,221,32131,4019,2617,1504,4624,2273,1539,1201,26.32,2,2
15,2,222,7780,19060,3063,11483,4299,3016,2513,1181,23.48,2,2
15,2,223,7498,19560,3524,3540,12863,4027,874,1457,21.93,2,2
15,2,224,3910,14543,3021,380,7965,9249,4312,1138,19.85,2,2
15,2,225,7814,3652,3500,6160,6538,2572,4115,860,8.2,2,2
15,2,226,15114,17516,5016,5500,7887,6599,3273,1496,22.43,2,2
15,2,227,35356,61163,1682,2044,11317,4539,2772,1768,35.36,2,2
15,2,228,2888,11780,6539,1336,5529,8222,769,2713,32.29,2,2
15,2,229,2177,86475,8246,4230,3132,1767,1207,2266,35.09,2,2
15,2,230,3607,7978,2972,4399,9408,6906,2751,1111,19.34,2,2
15,2,231,48675,58082,22798,3298,8165,4635,1193,915,23.88,2,2
15,2,232,3976,30330,4764,1723,24404,7106,1931,1647,23.15,2,2
15,2,233,5509,24608,3440,2214,1197,2470,5877,891,31.46,2,2
15,2,234,8227,11107,3528,13660,3171,2697,3731,965,28.96,2,0
15,2,235,17230,28885,822,2019,5522,4838,2104,472,21.2,2,2
15,2,236,99484,29338,5246,9713,6107,4898,4131,998,35.1,2,2
15,2,237,16090,17427,3464,10829,13392,1515,840,843,29.26,2,0
15,2,238,5143,11850,412,7344,5588,6707,1361,1606,31.46,2,1
15,2,239,22054,4256,3489,2079,4193,8297,1343,1051,72.29,2,2
15,2,240,1146,9720,1638,6442,5106,827,7103,957,25.6,2,2
15,2,241,12138,9734,9933,1886,5570,2258,2247,1141,36.33,2,0
15,2,242,4017,2425,1808,2535,2237,464,1369,1647,22.94,2,2
15,2,243,18715,7427,3552,4189,7318,5871,2098,803,30.76,2,2
15,2,244,4191,18239,2683,12710,11565,4869,7808,1012,22.31,2,2
15,2,245,10357,15802,3252,3565,4386,8625,1085,2259,32.31,2,2
15,2,246,14861,58141,8737,20177,4880,1451,6105,348,38.27,2,2
15,2,247,58899,41708,6398,6208,8423,2944,3381,1579,36.2,2,2
15,2,248,50294,6584,15013,6295,4875,1793,3368,1027,15.41,2,2
15,2,249,20099,70785,9335,14203,5138,2799,6314,489,38.29,2,2
15,2,250,10960,45687,5186,5841,5486,1108,1283,1666,38.37,2,2
15,2,251,1210,10228,4150,3381,7773,5214,1443,898,24.62,2,2
15,2,252,13137,6536,4240,3005,7608,4329,1723,1621,39.76,2,1
15,2,253,6932,6405,2529,4878,8374,2726,3003,677,18.41,2,2
15,2,254,9950,24250,8276,3593,1070,3879,3870,1447,30.26,2,2
15,2,255,5745,14578,11889,6219,6543,3753,4667,1292,8.17,2,2
15,2,256,13258,21626,2668,10646,10941,1762,818,1173,24.22,2,2
15,2,257,10007,10710,9494,4944,2161,2996,1245,345,26.48,2,2
15,2,258,8713,26582,1291,3799,4058,3383,2402,1216,25.88,2,2
15,2,259,36718,41064,4834,2340,6769,3327,3404,1626,32.63,2,2
15,2,260,4668,14136,2577,3710,11459,5590,3365,799,21.71,2,2
15,2,261,141,9089,6531,996,994,3242,1756,1564,28.66,2,2
15,2,262,18083,21334,1582,20753,16446,5957,4029,1944,26.03,2,0
15,2,263,3053,7475,1726,8489,5912,7025,3843,1075,21.99,2,2
15,2,264,10273,7783,6946,7471,4580,6304,1718,2025,33.41,2,0
15,2,265,6188,7432,550,3622,3304,8255,1584,1537,31.95,2,2
15,2,266,20742,43531,5146,5766,8045,6744,4262,603,38.09,2,2
15,2,267,5308,2758,1149,7662,7189,6156,2681,379,11.16,2,2
15,2,268,1211,34888,3249,1254,819,3884,1165,1166,39.76,2,1
15,2,269,6358,45906,6342,3993,10656,4357,2223,1956,25.86,2,2
15,2,270,5290,10881,4325,12847,2882,4223,2245,687,16.31,2,2
15,2,271,14978,31921,9330,8070,4996,4319,2934,1840,25.04,2,2
15,2,272,53718,55142,20811,21319,12092,8546,3957,1188,29.58,2,2
15,2,273,4085,3520,3928,9045,1781,1309,3902,934,37.98,2,2
15,2,274,9790,16204,2856,646,4686,2837,4741,484,26.53,2,2
15,2,275,9790,16204,2856,646,4686,2837,4741,484,26.53,2,2
15,2,276,17359,3148,2381,4064,4880,2101,2724,1336,28.79,2,2
15,2,277,15539,10897,20987,6433,14361,3729,1228,2638,15.53,2,1
15,2,278,9028,3479,759,4062,6061,2373,2083,1093,12.63,2,2
15,2,279,14098,38732,8152,9718,10519,2764,1752,2187,25.58,2,0
15,2,280,9714,4537,3542,6713,6475,2493,1355,1440,31,2,2
15,2,281,21995,16372,3405,4977,4787,2994,1132,574,16.67,2,2
15,2,282,5569,9275,851,5972,6967,1594,4142,701,17.45,2,2
15,2,283,14930,33487,8814,8943,4037,5302,2483,903,11.82,2,2
15,2,284,23494,7539,5518,13741,6615,3752,2029,2248,28.42,2,0
15,2,285,17508,1749,1628,4902,9617,4946,4381,1149,75.38,2,2
15,2,286,7304,20572,1967,1509,2032,4693,1496,1630,44.99,2,2
15,2,287,5568,10,8920,3202,3740,2242,1711,1496,28.37,2,2
15,2,288,16443,9636,4563,670,1644,6832,1761,619,73.44,2,2
15,2,289,12444,8269,3880,3181,5453,3529,2670,836,35.46,2,2
15,2,290,4093,36573,1240,3887,5840,1884,1295,1812,39.59,2,2
15,2,291,3241,4849,6037,2690,2604,5320,2065,1564,16.4,2,2
15,2,292,19588,3572,7490,181,13249,2230,2663,386,38.68,2,2
15,2,293,4528,9436,8982,5722,2029,6494,2536,1377,18.86,2,2
15,2,294,4233,5225,2561,5469,10709,2794,2524,1590,38.2,2,2
15,2,295,3570,16241,3329,5557,2789,2003,1894,853,24.37,2,2
15,2,296,3745,19052,2711,9112,2998,2497,1411,950,31.22,2,2
15,2,297,20413,37749,3696,5040,6813,2059,1272,1833,36.73,2,2
15,2,298,9381,11067,7581,641,4529,4664,4022,616,18.82,2,2
15,2,299,14877,34382,3003,10308,6879,2752,2383,938,16.75,2,2
15,2,300,14562,16079,8001,6964,7991,1744,2131,1140,30.6,2,2
15,2,301,9382,13649,6331,5465,8805,7102,2823,814,20.99,2,1
15,2,302,3330,13328,3778,3215,3902,3874,2704,1106,23.74,2,2
15,2,303,5282,8402,1351,2708,2948,3594,2732,1364,21.09,2,2
15,2,304,3937,7090,544,969,1430,1802,3847,511,21.55,2,2
15,2,305,9810,16025,11311,9419,12531,4666,2847,961,2.42,2,2
15,2,306,5531,17623,4035,5146,5664,5032,1383,1290,31.62,2,2
15,2,307,3449,20570,4553,3691,9508,2518,2288,1289,26.65,2,1
15,2,308,9094,19011,11342,8364,11256,4165,4294,826,13.37,2,2
15,2,309,24154,4330,6081,1046,11672,3173,2914,280,42.98,2,2
15,2,310,4745,7693,1047,190,2945,2484,4463,731,14.2,2,2
15,2,311,11878,13881,1513,9069,4389,2769,4003,536,28.58,2,0
15,2,312,6749,17185,2103,4206,2171,1297,4046,606,14.8,2,2
15,2,313,3254,4324,5161,3545,9823,2318,3278,1579,18.16,2,2
15,2,314,13272,123700,9005,9412,10407,2305,733,1238,27.78,2,2
15,2,315,16305,12413,10270,2795,3732,2351,3092,848,28.78,2,2
15,2,316,27297,31584,21052,8555,15781,4044,2424,1008,19.14,2,2
15,2,317,6590,5206,1211,3708,9226,2461,1503,1702,13.24,2,2
15,2,318,9740,8347,4027,1673,4008,7284,4466,735,31,2,2
15,2,319,5313,16269,1155,1950,8843,5210,4683,1094,22.53,2,2
15,2,320,24298,6577,5646,12715,4374,6432,2414,1855,34.71,2,0
15,2,321,7957,29323,2510,7440,9972,6879,2144,492,36.08,2,2
15,2,322,22281,13716,9770,2535,5436,3115,1124,801,12.52,2,2
15,2,323,25980,3026,9474,6921,12206,2497,2163,1105,28.75,2,2
15,2,324,12660,14255,2880,2551,7296,3999,3026,793,31.62,2,2
15,2,325,21427,10574,2689,5094,8501,5837,1077,1740,7.54,2,2
15,2,326,20749,17362,2395,3621,9834,2059,1388,1749,28.95,2,0
15,2,327,4136,14940,1141,6488,5126,1407,5790,930,19.27,2,2
15,2,328,12159,15903,4320,3536,8797,5170,4962,901,25.41,2,2
15,2,329,5441,8298,1447,4646,7804,2711,1388,1089,35.28,2,1
15,2,330,19393,15487,10351,5295,8450,4744,1894,1502,28.63,2,1
15,2,331,51719,42011,6555,10661,26169,3520,2601,728,46.25,2,2
15,2,332,13597,43360,2798,4505,6388,2884,3632,1613,17.42,2,2
15,2,333,1477,11123,3233,8232,5421,2190,3476,1034,42.88,2,2
15,2,334,14553,72449,13410,12967,5051,2769,6662,494,37.73,2,2
15,2,335,6554,31176,2737,3768,13720,2011,1541,1524,19.56,2,2
15,2,336,9471,8931,3433,2474,3527,2728,1906,747,77.97,2,2
15,2,337,9331,139,8603,2471,15356,1848,3890,1078,17.18,2,2
15,2,338,5740,25248,9122,5661,7193,1791,2785,1043,25.71,2,2
15,2,339,29758,22286,6046,6687,8464,4851,2462,1693,20.94,2,2
15,2,340,53654,26711,3345,8950,4953,4337,2093,1502,37.86,2,2
15,2,341,29724,22188,5570,17794,11249,1624,3110,592,30.57,2,0
15,2,342,16506,28802,4078,6471,13170,843,364,780,31.5,2,2
15,2,343,20749,17362,2395,3621,9834,2059,1388,1749,28.95,2,0
15,2,344,11459,41067,1671,3694,8011,4491,3113,495,27.92,2,2
15,2,345,147683,66785,14540,2766,19810,6045,2413,3354,13.74,2,2
15,2,346,6583,14327,4303,3046,2551,4333,2730,2609,34.82,2,2
15,2,347,5096,11592,364,12949,3904,1395,3150,637,46.43,2,2
15,2,348,10327,90610,7553,8744,11302,2436,2629,1572,30.56,2,2
15,2,349,6467,6850,1843,2596,7438,1474,2262,1777,28.17,2,2
15,2,350,22757,5248,7878,3592,14198,2773,2370,520,38.75,2,2
15,2,351,12603,26676,4826,4681,6003,1332,1406,1211,35.8,2,2
15,2,352,524,10627,2873,2952,9589,5766,511,2230,30.33,2,2
15,2,353,7738,4415,1457,2972,7514,1192,1673,1374,30.06,2,2
15,2,354,7161,14246,533,5613,2269,2001,1570,677,24.35,2,2
15,2,355,23344,11676,7676,2946,8243,2497,1439,1026,12.89,2,2
15,2,356,9424,6299,1331,3029,3576,2845,1409,750,17.76,2,2
15,2,357,4162,19238,5426,1249,9481,8786,6930,1211,19.44,2,2
15,2,358,10357,10240,3837,1749,8897,5516,2503,619,36.82,2,1
15,2,359,10973,16939,9297,6222,6286,4796,1621,2564,27.53,2,2
15,2,360,32042,25710,4691,3161,7038,3915,4229,2188,31.58,2,2
15,2,361,1377,8311,3720,3195,3686,5463,2450,1358,16.88,2,2
15,2,362,11583,140972,8994,4916,7186,1501,1665,1843,31.38,2,2
15,2,363,8907,5368,7469,15419,6438,4110,1845,619,28.11,2,0
15,2,364,4048,27476,3588,3168,14459,5141,1525,1999,41.84,2,2
15,2,365,1865,8318,6324,1513,10696,4964,6035,1529,37.33,2,2
15,2,366,6055,34815,19751,1079,6078,2445,3191,1266,8.19,2,2
15,2,367,8195,1719,9800,4101,11089,2287,3768,701,19.31,2,2
15,2,368,19489,17737,8383,5149,4613,2553,1567,1527,19.1,2,2
15,2,369,3683,13874,5072,5326,14478,1762,4052,1510,20.37,2,2
15,2,370,10042,4573,5878,167,2116,2595,3514,1194,26.51,2,2
15,2,371,4879,12435,1195,8380,2867,2285,6185,1323,16.04,2,2
15,2,372,4413,1529,7909,607,3708,3269,3680,1833,33.81,2,1
15,2,373,3333,37027,1455,2958,6903,4094,2347,1612,38.68,2,2
15,2,374,16288,12033,4360,2837,3886,2454,1460,1262,82.82,2,2
15,2,375,6754,22829,10691,2875,9993,3321,2616,2027,18.78,2,2
15,2,376,7583,22017,3542,3344,4114,4440,1878,2078,35.6,2,2
15,2,377,18058,30977,3524,4635,8288,1996,1431,1249,37.86,2,2
15,2,378,7658,4867,1304,7510,7646,1652,3972,536,11.82,2,2
15,2,379,2815,16046,6188,218,2733,4341,2853,1542,24.52,2,2
15,2,380,1463,14637,6531,7318,5702,2606,1982,749,47.54,2,1
15,2,381,18260,18984,6958,5271,8757,1904,1780,1810,16.11,2,2
15,2,382,3443,17940,5941,2533,5547,3677,2617,1835,29.52,2,2
15,2,383,1837,12133,6010,655,2621,3695,1410,1620,25.82,2,2
15,2,384,21586,6169,11891,6468,10235,1907,7758,761,26.64,2,2
15,2,385,8129,5667,1928,598,6561,2173,2207,2035,41.17,2,2
15,2,386,3330,5758,1395,4422,3674,1436,1804,1356,18.54,2,2
15,2,387,29385,20095,3527,4336,7323,3926,2680,1814,21.18,2,2
15,2,388,13258,21626,2668,10646,10941,1762,818,1173,24.22,2,2
15,2,389,10076,27835,5557,2005,6578,2946,6541,1253,14.6,2,2
15,2,390,51719,42011,6555,10661,26169,3520,2601,728,46.25,2,2
15,2,391,12212,4446,9076,2646,18136,3359,1410,1674,32.18,2,2
15,2,392,2799,11185,1539,2340,4793,2397,2102,2045,24.69,2,2
15,2,393,14856,34453,2194,905,8432,6098,646,1089,24.41,2,0
15,2,394,8129,14032,9653,3422,5527,2236,3419,652,26.04,2,0
15,2,395,6790,15101,1300,4098,4373,2403,2807,1016,80.62,2,2
15,2,396,8335,8033,8032,4386,4554,5515,3472,449,32.34,2,1
15,2,397,7766,24268,1034,4364,5667,6879,2565,5164,18.03,2,2
15,2,398,6747,10840,7336,9215,11435,2242,2489,2290,20.08,2,2
15,2,399,11896,4909,3576,185,5420,4234,4213,1147,40.23,2,2
15,2,400,15841,25956,2291,4007,9666,4034,2552,1921,16.84,2,2
15,2,401,14853,9496,4264,2855,7384,5732,3047,688,38.98,2,2
15,2,402,6241,18584,5281,3265,13164,3191,2788,1738,25.38,2,1
15,2,403,8713,26582,1291,3799,4058,3383,2402,1216,25.88,2,2
15,2,404,28634,83664,958,4020,9072,5681,1248,1221,27.24,2,0
15,2,405,1190,10816,3078,5287,8856,5038,2566,1106,15.23,2,2
15,2,406,3911,8005,2004,2563,3497,853,1634,1246,18.76,2,2
15,2,407,16609,9798,7241,6833,5226,5766,847,2919,31.18,2,2
15,2,408,8518,4813,10105,2486,14612,2289,3746,576,19.22,2,2
15,2,409,6436,14981,2472,3060,4863,2163,985,1097,40.41,2,1
15,2,410,8819,17858,5501,3326,13771,3268,1952,975,19.77,2,2
15,2,411,30110,85430,6604,6186,17472,1144,1572,1094,25.8,2,2
15,2,412,1323,22021,6941,10545,6850,3953,1578,487,43.63,2,2
15,2,413,13988,6694,7263,2706,9739,2417,3023,1348,26.95,2,0
15,2,414,8473,4116,5745,5720,3371,3017,1097,1258,26,2,2
15,2,415,8269,21895,6921,10890,7333,3273,2001,516,21.72,2,2
15,2,416,7810,15908,2977,3648,2321,2644,3504,720,76.45,2,2
15,2,417,4514,8685,903,2652,6016,1515,1421,1597,28.13,2,2
15,2,418,27223,14689,6875,6931,7049,3774,4593,1149,26.24,2,0
15,2,419,22518,35386,18265,6952,3779,5002,4153,1399,41.68,2,2
15,2,420,6648,37089,3678,752,4793,3666,5478,1009,29.89,2,1
15,2,421,16759,6623,4883,2548,5833,943,1152,1033,29.34,2,2
15,2,422,62789,45072,10704,7313,6926,3167,4194,1554,37.01,2,2
15,2,423,3507,26520,2217,2101,1587,5508,2015,1192,44.21,2,2
15,2,424,17948,17978,5780,8540,9704,6430,3327,936,23.09,2,2
15,2,425,7661,6541,962,2821,3287,8441,3914,1015,27.5,2,2
15,2,426,4998,12680,3129,3412,5137,1643,3738,731,23.78,2,2
15,2,427,4191,18239,2683,12710,11565,4869,7808,1012,22.31,2,2
15,2,428,20829,7776,5324,5525,12038,6310,6974,858,23.87,2,2
15,2,429,27945,16179,1817,4895,6006,2139,1362,1278,10.08,2,2
15,2,430,23556,37808,15919,13346,17403,4598,2997,896,18.85,2,2
15,2,431,6385,5525,1939,5965,7819,3561,4861,1185,28.12,2,2
15,2,432,6596,10258,4424,3651,6978,2929,1338,1920,21.78,2,2
15,2,433,7571,20435,3201,2652,9664,4421,870,1257,23.7,2,1
15,2,434,6084,11714,3318,3169,4213,7523,2550,2720,26.75,2,2
15,2,435,6312,2244,9006,3137,15021,1487,5976,731,17.35,2,2
15,2,436,7032,33902,6338,3408,7692,4454,2743,1343,20.66,2,2
15,2,437,17482,4519,2597,580,3197,6991,1371,883,81.39,2,2
15,2,438,5302,9829,2117,1968,5576,3292,3551,746,37.13,2,1
15,2,439,18003,7408,3068,3730,8022,3967,1132,1651,25.34,2,2
15,2,440,8334,13204,4093,4209,4951,5480,2854,1089,25.67,2,2
15,2,441,16876,15103,2968,3369,5171,3786,1780,2106,37.85,2,2
15,2,442,2172,4746,5939,4289,6655,3430,3186,1617,26.45,2,1
15,2,443,52482,57733,29210,4071,5498,2661,1563,726,19.04,2,2
15,2,444,46067,14136,13559,6315,4857,3227,3359,1206,13.04,2,2
15,2,445,11896,4909,3576,185,5420,4234,4213,1147,40.23,2,2
15,2,446,11564,3045,6811,1853,18956,5114,1976,1495,29.18,2,2
15,2,447,6284,15920,11195,8853,12090,4626,3324,776,12.08,2,2
15,2,448,2922,30736,17328,1467,8163,1859,3162,933,18.51,2,2
15,2,449,12157,9686,1928,771,3686,3347,3241,290,24.67,2,2
15,2,450,7868,14239,15398,7577,12465,3586,1062,1078,14.12,2,2
15,2,451,4769,9682,2868,2695,3108,5179,2603,1977,13.7,2,2
15,2,452,28972,9718,6479,5556,5228,5639,1637,1228,30.93,2,0
15,2,453,7400,6661,2192,1345,7332,3081,3064,1609,24.62,2,1
15,2,454,58601,85943,26884,13286,6961,1764,1292,2037,51.05,2,2
15,2,455,4493,30213,4419,796,3444,2092,4190,842,27.19,2,2
15,2,456,3458,11975,9663,9179,6881,3670,2364,678,26.9,2,1
15,2,457,8682,2989,8604,3317,13727,2161,5141,638,24.42,2,2
15,2,458,1679,12454,6514,5982,10904,6501,6529,1311,26.09,2,2
15,2,459,839,35490,6302,5063,5905,4191,3444,1500,21.12,2,2
15,2,460,6926,5636,2760,4193,8156,4050,3711,1523,34.15,2,1
15,2,461,4677,11005,4932,359,7502,7745,1107,1987,29.32,2,2
15,2,462,4464,4352,1142,4667,4814,4131,1504,1287,43.82,2,2
15,2,463,26653,14439,1785,14267,6384,2859,2241,1914,20.85,2,0
15,2,464,4048,21769,7593,9794,10147,3113,1907,2548,25.67,2,2
15,2,465,14438,15803,1002,6872,5732,2352,4416,902,25.3,2,0
15,2,466,10703,11267,1101,1817,10452,5266,4105,726,31.45,2,1
15,2,467,2786,12092,1994,12112,7898,506,6823,1066,25.39,2,2
15,2,468,17181,39444,3407,8140,9879,4145,2449,650,23.81,2,2
15,2,469,18240,13449,19710,1809,894,1075,5418,806,29.68,2,2
15,2,470,19393,15487,10351,5295,8450,4744,1894,1502,28.63,2,1
15,2,471,6062,10288,5204,2320,7441,6029,2964,1354,25.74,2,1
15,2,472,4821,9972,9321,7821,5571,3057,1510,620,32.6,2,2
15,2,473,18804,10829,5584,5198,9881,6251,3390,809,20.13,2,2
15,2,474,954,13835,3121,3958,10876,2608,2861,2138,40.96,2,2
15,2,475,1187,4656,1574,4082,1118,1374,2150,1083,13.17,2,2
15,2,476,6562,31207,629,5666,7805,3773,3749,1262,27.31,2,2
15,2,477,5577,6167,919,2722,5885,1481,1141,1266,25.42,2,2
15,2,478,12417,11421,6121,12191,9265,1053,6861,1728,27.24,2,0
15,2,479,21452,10111,3876,4408,8369,3904,1081,719,17.81,2,2
15,2,480,7066,27647,9641,4735,3570,4378,2022,1564,14.81,2,2
16,1,1,8185,22401,3519,3048,5631,4596,2762,1590,24.01,1,1
16,1,2,4968,26113,7891,930,4381,3522,2222,1215,22.69,1,1
16,1,3,19131,15033,3108,3597,9515,4457,2792,1359,42.75,1,0
16,1,4,11304,41135,5138,2913,5304,5772,5224,966,23.04,1,2
16,1,5,15352,17918,4061,7038,12716,2596,4350,1697,51.21,1,1
16,1,6,602,14021,11494,5451,16719,4331,3195,1051,17.76,1,1
16,1,7,8494,23309,10764,2792,8133,6091,1800,1909,29.47,1,2
16,1,8,5957,12084,4061,4467,12337,6778,3767,875,38.46,1,1
16,1,9,6968,2315,5402,3272,6602,4827,2627,611,28.33,1,1
16,1,10,1036,2895,1860,3650,6272,5893,3032,1286,35.4,1,1
16,1,11,11626,10939,843,13778,6307,4928,2673,1563,39.52,1,0
16,1,12,4476,8608,2932,5418,5495,4448,1843,2884,33.09,1,1
16,1,13,4503,13753,1682,1549,6194,3856,2527,1251,27.44,1,1
16,1,14,7960,11449,1637,3584,2086,2706,1005,963,41.21,1,1
16,1,15,3501,1200,21449,3544,3695,4276,4080,1285,30.66,1,1
16,1,16,12795,9299,1885,2827,9029,5553,2280,1044,40,1,1
16,1,17,17926,9668,1654,9664,11587,9643,3967,3385,30.74,1,1
16,1,18,9569,27892,5784,4613,7196,3480,6339,2354,52.22,1,1
16,1,19,6473,19788,8680,7119,11454,3621,1740,1804,22.22,1,2
16,1,20,3514,5230,5639,4550,7855,6683,2323,1051,31.83,1,1
16,1,21,14976,4888,8686,5254,9258,3218,1433,2828,25.86,1,1
16,1,22,7610,15597,4532,2182,11143,4277,1606,1442,12.56,1,1
16,1,23,33817,12781,11757,5018,9893,2437,1285,620,26.47,1,1
16,1,24,17846,9411,6339,4134,9147,4874,1713,3102,21.39,1,2
16,1,25,305212,34044,7287,3525,5885,6443,8182,1916,23.86,1,1
16,1,26,27976,23085,2550,21929,10005,7000,6894,1142,23.34,1,1
16,1,27,11791,12518,2893,2463,9335,4625,1850,830,35.76,1,1
16,1,28,7349,8293,6609,8055,9254,1974,2847,1005,25.58,1,1
16,1,29,1575,18692,6080,6825,2401,5953,3686,922,23.93,1,1
16,1,30,11876,93126,5437,31792,10388,5628,4060,3861,18.08,1,1
16,1,31,7929,8965,8659,2423,4059,3265,8727,1072,55.01,1,1
16,1,32,9788,12518,2855,4218,5131,3810,1388,928,34.83,1,1
16,1,33,6483,62933,5331,8920,1414,3088,3751,793,29.84,1,1
16,1,34,5727,15781,1080,1185,6628,1364,909,598,29.76,1,1
16,1,35,3914,17197,1484,884,7918,2670,1054,747,36.89,1,1
16,1,36,3584,13228,11882,3140,9226,3223,2397,1189,36.27,1,1
16,1,37,9353,3418,5137,2068,5465,1558,1934,630,29.01,1,1
16,1,38,1795,14610,6229,12152,7755,5013,3024,1199,41.43,1,1
16,1,39,5544,8434,1433,4451,8932,3475,4463,1066,29.46,1,1
16,1,40,9070,12982,4480,1648,5488,1344,1816,1231,13.23,1,1
16,1,41,2287,6011,896,7653,11801,4331,3490,773,39.76,1,1
16,1,42,32880,12101,11109,9199,1955,4249,859,734,39.11,1,1
