ParticipantId,TrialId,Seq,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MiddleGamma,HRV,Level
28,1,46,9515,14145,2326,895,3534,2046,1887,1186,36.16,1
28,1,47,357,17487,1955,2419,11885,2971,3868,954,27.72,1
28,1,48,3937,8196,6806,4969,8237,2576,2183,966,29.88,1
28,1,49,10955,16456,4411,1519,6268,1648,2260,619,35.41,1
28,1,50,6473,18360,3366,5967,9955,7880,2047,946,45.25,1
28,1,51,8573,4677,742,4570,2739,2648,3873,888,42.92,1
28,1,52,5025,11017,5687,5620,9285,2873,5749,706,34.56,1
28,1,53,8096,11320,6874,6297,9118,3055,2578,858,20.98,1
28,1,54,5245,7818,9343,7918,11392,2037,1442,1155,28.14,1
28,1,55,6311,20348,3903,3608,4894,3757,3672,1519,11.22,1
28,1,56,4876,8309,19720,1226,1821,3656,4019,1220,31.09,1
28,1,57,7517,16910,4260,4048,5114,5896,3205,1420,22.13,1
28,1,58,20716,18108,2092,3200,10511,3405,3662,808,37.02,1
28,1,59,62214,60036,24774,6416,21782,5012,2215,1537,13.26,1
28,1,60,4096,22172,4288,5831,9609,1918,2518,1351,52.03,1
28,1,61,5103,7706,4003,6215,7300,2676,2684,935,20.88,1
28,1,62,7644,20832,5279,7221,1815,4675,3093,1318,32.52,1
28,1,63,3486,5634,4319,369,9670,3327,2510,1537,37.9,1
28,1,64,10364,21725,2557,1559,9335,2971,1488,1503,19.71,1
28,1,65,21668,33344,11197,7452,14822,7386,2576,1512,12.54,1
28,1,66,804,11227,15697,3586,6089,1738,2612,1206,33.55,1
28,1,67,7668,49403,7234,9529,918,2292,4186,1411,27.15,1
28,1,68,1539,2223,1764,4722,808,2612,1627,1771,30.14,1
28,1,69,21277,8133,13628,4317,11525,2590,1177,1029,23.29,1
28,1,70,9556,6539,3059,7100,6011,5288,5208,1426,13.16,1
28,1,71,16467,50069,8973,1602,11035,4253,4495,1106,22.18,1
28,1,72,3006,23617,6148,1831,21340,4615,8617,762,20.65,1
28,1,73,5181,2981,1287,2593,8729,6727,1283,625,29.15,1
28,1,74,5121,15073,1694,1052,5186,2229,2804,1320,43.87,1
28,1,75,21155,8683,606,9754,12831,8118,5728,2209,30.6,1
28,2,1,4109,11356,4430,4142,9560,5015,2000,1657,35.12,1
28,2,2,62658,57706,26759,7327,27629,8062,2603,1785,12.7,1
28,2,3,26065,21940,13989,4377,11985,1889,2831,1231,17.89,1
28,2,4,12014,6556,1197,9929,11732,7198,4982,2134,30.94,1
28,2,5,2567,6782,2303,6864,6600,3574,2935,363,31.93,1
28,2,6,8557,17889,1906,5866,9143,2583,2455,1503,38.42,1
28,2,7,398195,29446,4691,3303,1775,685,499,282,67.06,1
28,2,8,55530,50849,14245,5811,23822,15538,9165,3544,72.35,1
28,2,9,19559,12041,7065,3853,8075,3498,1599,1071,41.04,1
28,2,10,4372,11940,2669,4468,7526,3567,2336,318,33.13,1
28,2,11,15828,10681,1807,11930,4315,3390,4608,1284,35.78,1
28,2,12,8131,12305,4289,3907,2936,3557,642,1064,40.62,1
28,2,13,11999,8459,1898,3073,10842,3797,1971,672,23.8,1
28,2,14,10084,16530,2427,1746,3286,2548,1339,1265,10.32,1
28,2,15,2993,10077,10577,4252,6314,1509,3055,1529,28.61,1
28,2,16,15097,13031,3811,729,4380,2249,3110,1065,35.8,1
28,2,17,2042,6616,4833,4366,4198,5107,2002,1176,27.55,1
28,2,18,5806,8062,8115,2390,5375,4132,7485,906,51.96,1
28,2,19,60713,80489,25175,8212,28585,6432,2450,1659,19.09,1
28,2,20,829,14186,9832,3555,12673,6342,2221,918,29.21,1
28,2,21,4957,28318,4186,6846,8811,8369,1573,971,44.12,1
28,2,22,8057,10715,6137,8343,6945,3006,3069,834,17.24,1
28,2,23,1312,9789,9698,2593,8809,638,3507,1074,29.34,1
28,2,24,2134,8622,9016,2289,2682,1767,519,571,39.54,1
28,2,25,5807,8206,6862,2931,11769,3807,1462,622,30.73,1
28,2,26,6436,8877,2591,3130,11062,5849,2383,975,40.23,1
28,2,27,6606,24117,4970,8659,2773,5550,3561,1459,36.19,1
28,2,28,27088,9692,5752,2700,7726,5119,2023,672,44.42,1
28,2,29,12121,12195,3735,1382,2907,1536,1882,1064,13.23,1
28,2,30,124075,59170,9714,4480,7759,1873,1932,1088,16.03,1
28,2,31,3418,7810,527,4243,7842,3327,4167,857,30.39,1
28,2,32,5486,16456,7422,265,3708,3591,2222,1055,25.67,1
28,2,33,9741,19261,1862,2759,8427,1753,1635,634,28.48,1
28,2,34,4088,7978,8746,5252,5870,4246,1379,1843,35.38,1
28,2,35,4735,6363,3767,1830,2509,1046,1156,576,41.8,1
28,2,36,5276,21568,8508,11429,6718,3779,601,1188,37.13,1
28,2,37,11179,20072,5991,3606,10457,4542,1226,1561,23.98,1
28,2,38,17179,99708,4170,32103,10736,5375,2965,4622,12.15,1
28,2,39,2183,11109,12324,9883,6810,2721,1270,749,27.36,1
28,2,40,5433,5948,3578,6954,10415,3826,3528,736,24.12,1
28,2,41,11522,1552,7817,6262,5262,3127,2011,736,42.59,1
28,2,42,7022,58821,7513,9230,2002,3116,4909,2065,28.4,1
28,2,43,7766,10532,2514,7668,6379,2989,3681,1486,11.46,1
28,2,44,5872,13024,12434,5420,4078,629,1303,1033,27.7,1
28,2,45,9358,6230,5570,2854,9845,913,2486,576,31.75,1
28,2,46,3365,4232,11660,2653,5141,1779,494,1063,41.56,1
28,2,47,8057,10715,6137,8343,6945,3006,3069,834,17.24,1
28,2,48,10038,15933,3646,2067,3327,3260,1778,910,22.63,1
28,2,49,2459,10689,9793,2259,7636,1289,2048,1104,25.03,1
28,2,50,14653,20777,2409,2637,6987,1578,1079,712,25.03,1
28,2,51,8139,143282,11542,26486,5706,2742,1459,1187,12.08,1
28,2,52,9880,59125,6075,19526,11169,7248,1422,1633,35.25,1
28,2,53,5334,2967,5354,2436,10685,1336,2597,356,32.15,1
28,2,54,3881,12501,4007,3412,9674,3315,2852,1293,34.16,1
28,2,55,7816,16935,3003,6607,3524,2704,3293,1150,25.43,1
28,2,56,5632,1956,19630,5206,5066,4955,4261,969,31.05,1
28,2,57,16544,41235,8936,2255,9462,5864,2479,1875,37.79,1
28,2,58,5723,11478,1842,961,3733,2960,1502,1384,29.1,1
28,2,59,20980,7250,621,8874,9514,7487,4372,2049,27.19,1
28,2,60,4696,5068,1223,3082,1461,2913,1394,1605,28.93,1
28,2,61,294512,29560,11508,5677,3535,8897,8213,2158,17.23,1
28,2,62,5181,21589,6381,6743,7464,7677,2082,950,35.76,1
28,2,63,433881,33223,7096,3255,1635,679,504,340,70.54,1
28,2,64,29989,26901,4864,22484,11345,8690,8717,1373,26.87,1
28,2,65,2042,8670,4347,7159,8394,3407,2459,631,25.54,1
28,2,66,2803,6921,3785,4842,6891,3338,2784,686,39.24,1
28,2,67,5954,138660,9014,22343,5764,2435,1523,727,10.07,1
28,2,68,6169,4556,3452,1736,10031,4347,2502,1300,33.04,1
28,2,69,4871,22384,3678,1912,6669,6826,3821,1241,28.68,1
28,2,70,3161,12202,14230,3645,5418,2990,2301,1201,31.99,1
28,2,71,11734,13439,4946,4866,12605,3275,891,1814,25.85,1
28,2,72,4982,12865,5457,3266,8681,2702,2199,1107,32.74,1
28,2,73,14045,31862,3289,4894,2999,2408,4836,998,22.67,1
28,2,74,7141,9182,6946,5259,9466,6933,2316,1370,17.75,1
28,2,75,8113,14428,11074,6859,8691,3110,2210,2089,27.18,1
28,1,1,10271,55027,3743,1598,6101,2412,1379,651,27.92,2
28,1,2,14892,10141,3044,3043,4126,6231,1846,3042,36.05,2
28,1,3,7560,76284,4775,1155,5378,2544,2806,620,25.18,2
28,1,4,3256,30777,2555,1427,17958,4691,1480,1869,20.04,2
28,1,5,5814,9679,2604,2571,7843,2376,2508,808,38.29,2
28,1,6,18918,17497,10337,5655,5955,3038,2895,1030,24.69,2
28,1,7,19339,19615,9535,4965,8934,2185,3563,1483,15.9,2
28,1,8,12996,17014,9013,1331,6219,3213,1947,913,30.13,2
28,1,9,20503,5739,4051,2840,5251,2348,1414,1554,27.82,2
28,1,10,10512,8519,3758,2222,7855,5257,2796,910,37.42,2
28,1,11,3946,12781,5249,1902,9566,3615,2034,1793,14.92,2
28,1,12,5098,26484,7125,1637,8709,2880,2751,553,35.58,2
28,1,13,17308,9648,9260,3432,9237,2100,2186,1105,22.96,2
28,1,14,2505,4802,2384,6200,5555,4595,3305,1297,43.35,2
28,1,15,28070,37966,1166,14303,9166,3842,1667,1132,39.13,2
28,1,16,19898,8381,3775,12314,7960,3610,2905,2505,24.48,2
28,1,17,7905,74413,3432,458,5911,2058,2658,474,28.05,2
28,1,18,13474,6066,664,2376,6252,4669,3403,1169,39.29,2
28,1,19,3188,13807,4195,663,9445,5507,4372,864,18.47,2
28,1,20,5518,10037,6477,2705,4436,2698,2646,2710,18.38,2
28,1,21,3928,8857,651,2352,5393,3586,2391,1789,18.48,2
28,1,22,21625,9818,5888,7025,10657,4948,4030,1001,26.91,2
28,1,23,6774,13871,2199,2099,3053,2569,2795,1399,18.61,2
28,1,24,16607,5665,6448,4563,6464,2898,5026,353,25.87,2
28,1,25,3599,10735,3225,7789,3386,1730,1461,514,25.15,2
28,1,26,5725,7838,1903,4842,6321,2226,4552,492,5.39,2
28,1,27,14879,135546,9489,5734,6649,3408,2223,1646,26.99,2
28,1,28,63843,57536,24388,4257,7872,3929,1740,616,25.75,2
28,1,29,11135,31349,2731,3676,3916,5119,2858,2170,34.95,2
28,1,30,8541,14112,12271,12234,10216,2908,1587,2881,17.84,2
28,1,31,16773,25142,5318,1782,5358,4895,1927,1123,39.05,2
28,1,32,1681,23494,3952,3325,21677,6531,2506,1843,19.21,2
28,1,33,18596,4156,10940,5608,9656,2898,1833,663,35.9,2
28,1,34,18768,38106,3944,6251,11715,1602,3461,1208,26.28,2
28,1,35,13537,2328,1362,6032,9481,4516,3512,1197,79.76,2
28,1,36,92865,34216,5317,7683,5691,4572,2887,891,34.86,2
28,1,37,7421,1457,815,2266,5315,3857,2412,1491,33.88,2
28,1,38,8198,11782,1652,2603,4609,1383,4335,447,15.05,2
28,1,39,15630,12768,11449,5837,10710,1936,7453,1016,26.59,2
28,1,40,3549,10428,4618,3584,6137,3415,1680,2028,30.41,2
28,1,41,12308,6820,3546,3936,4293,3262,2606,1719,12.01,2
28,1,42,30399,19259,5727,8228,9996,4676,3772,1467,22.57,2
28,1,43,3213,19527,3276,5805,6584,2406,3116,749,44.1,2
28,1,44,9481,13510,1683,5697,4507,2918,4587,980,29.55,2
28,1,45,16950,18595,3366,1233,5897,5591,1541,1634,36.54,2
28,1,46,17137,19360,7166,9122,1991,3462,2728,839,12.6,2
28,1,47,13241,8434,11103,4799,9850,2921,7773,776,26.96,2
28,1,48,15590,11385,5804,5421,2386,2707,2134,1720,19.15,2
28,1,49,7207,9038,430,3246,10325,4021,2676,2093,17.32,2
28,1,50,21590,22260,2395,4770,5725,1715,1652,1274,37.77,2
28,1,51,11820,44761,2891,2829,13014,2746,2920,1062,19.57,2
28,1,52,322,8884,4773,3020,6804,5291,1399,1366,23.76,2
28,1,53,14336,6075,5120,1706,3260,6889,1416,1117,75.73,2
28,1,54,5787,6471,3306,7090,4659,8780,2846,866,27.3,2
28,1,55,24087,15526,12304,3331,15861,2872,2629,1222,22.49,2
28,1,56,20023,16349,7716,6085,6700,1964,3303,1624,17.69,2
28,1,57,5809,4118,2405,6775,10744,3424,2558,1463,35.37,2
28,1,58,14726,24416,2160,3584,4175,1935,3893,795,17.79,2
28,1,59,1776,14120,4647,2040,9557,3880,5237,1037,37.57,2
28,1,60,10250,3193,6327,4363,17479,1164,3457,893,13.33,2
28,1,61,5921,2596,5182,957,977,2050,3216,1693,25.41,2
28,1,62,19304,6732,21822,567,12618,1759,3953,712,50.9,2
28,1,63,9641,14617,1984,530,3580,3054,1336,773,10.4,2
28,1,64,11094,33410,2219,3063,7137,2937,3026,1466,20.91,2
28,1,65,20057,18499,6695,4300,6841,1647,2014,666,36.83,2
28,1,66,31207,40681,1262,15846,13324,4956,3257,1390,31.92,2
28,1,67,2998,12662,6008,1141,5135,11150,1799,2965,35.93,2
28,1,68,2724,2567,1243,6252,2749,4468,2556,1315,48.76,2
28,1,69,58923,45650,26225,4158,5559,4842,1266,793,23.79,2
28,1,70,7977,7276,4872,2648,6220,4538,2008,273,30.98,2
28,1,71,3252,12437,522,8297,3966,1820,7380,705,23.45,2
28,1,72,93595,37748,7194,7014,11577,3751,2464,1365,29.74,2
28,1,73,8698,21383,839,3567,6209,5334,3378,1860,41.14,2
28,1,74,32462,48113,5804,1863,6027,6204,1027,927,49.32,2
28,1,75,47848,83999,31131,10147,6819,1866,2299,1363,46.83,2
28,1,76,13413,9233,4558,5672,10744,2575,3380,1285,25.1,2
28,1,77,17480,22922,11285,4437,6793,1850,2865,925,29.45,2
28,1,78,8280,5944,7628,4625,1921,1839,1678,639,27.39,2
28,1,79,3549,10428,4618,3584,6137,3415,1680,2028,30.41,2
28,1,80,6489,26589,541,4834,4984,7784,2949,5509,15.37,2
28,1,81,10218,17558,1995,4185,6249,4106,5224,902,25.1,2
28,1,82,11473,8319,4097,2944,7023,3614,2873,1441,29.09,2
28,1,83,4415,16749,2046,2210,11207,5895,3205,503,29.33,2
28,1,84,14037,8815,6464,9287,5883,709,4215,766,25.56,2
28,1,85,7959,6704,10196,5551,2182,2505,1691,703,21.46,2
28,1,86,6697,14372,6197,4173,7090,7143,1159,1064,29.94,2
28,1,87,10469,27233,4029,4435,5839,2900,2479,1665,19.77,2
28,1,88,2432,38055,1019,3665,14438,6108,883,1527,44.8,2
28,1,89,2556,6891,4841,4612,8096,2998,3371,1783,19.15,2
28,1,90,5654,6924,2600,7687,12157,4799,2772,1460,39.2,2
28,1,91,16861,18443,7582,9017,8122,6151,5182,1616,21.32,2
28,1,92,5111,21244,9694,10772,5917,5256,1414,755,49.06,2
28,2,1,22662,14492,3952,2202,6558,3169,1367,1412,27.67,2
28,2,2,5053,16437,17951,5739,8673,4094,3541,1038,4.81,2
28,2,3,2200,29918,2780,4339,13206,7306,592,2103,46.11,2
28,2,4,24517,13191,8521,3693,7658,3217,1983,1915,13.24,2
28,2,5,11779,33433,1684,4661,8219,5163,2690,736,40.05,2
28,2,6,7443,8404,12292,11784,5084,4066,1418,630,20.41,2
28,2,7,5897,7003,1340,283,2966,2453,3992,852,15.63,2
28,2,8,2014,24212,5954,2785,3216,6724,4858,1881,19.53,2
28,2,9,8157,10218,17293,6100,11863,4465,1280,1548,19.15,2
28,2,10,5859,33645,2421,3086,3814,3511,1263,2286,42.6,2
28,2,11,11072,21999,2720,1057,7653,4577,1493,1120,34.2,2
28,2,12,2068,5245,2189,5754,4292,5722,3610,1000,23.16,2
28,2,13,27034,4909,1972,3483,3943,3081,1992,697,28.02,2
28,2,14,16136,24857,2392,6290,6295,1422,1480,1072,38.99,2
28,2,15,12779,14224,2934,10757,8962,3209,2141,1311,16.51,2
28,2,16,8631,6930,3152,6112,8484,3148,4564,419,10.97,2
28,2,17,10404,18503,5069,3785,2949,1404,7001,1570,27.81,2
28,2,18,9435,13108,2230,12334,8896,5373,6487,885,22.79,2
28,2,19,20149,7928,4963,11150,4804,5174,2633,2378,29.85,2
28,2,20,19495,2739,6600,1446,14562,2140,3821,469,37.17,2
28,2,21,4938,10404,16394,5706,11296,4654,817,2225,14.87,2
28,2,22,3026,9908,8646,136,1579,3663,1054,1687,20.23,2
28,2,23,8905,111020,8790,8174,10036,2069,2631,1031,27.76,2
28,2,24,34724,35880,7950,2252,4898,3581,1043,1105,45.12,2
28,2,25,42795,35646,7517,8913,16912,3193,1691,455,44.18,2
28,2,26,23898,11034,5646,4875,9198,2408,3145,1624,30.04,2
28,2,27,17534,143268,8597,3764,5627,3214,1540,2913,27.97,2
28,2,28,4635,29492,4486,5643,9181,2424,4497,1295,28.76,2
28,2,29,5317,1026,8053,1955,4134,1970,1365,835,28.61,2
28,2,30,2785,8884,650,4786,1964,5954,6985,613,41.57,2
28,2,31,3370,19919,3764,5782,7758,4485,2080,1616,16.81,2
28,2,32,18934,21906,5997,3904,7800,5462,1872,972,18.49,2
28,2,33,13839,33580,3418,3375,9116,4127,3177,1549,13.95,2
28,2,34,4644,27094,8084,14640,7003,4981,1010,786,43,2
28,2,35,8710,14237,714,621,3046,2251,4712,627,15.62,2
28,2,36,15434,24180,8535,4247,5314,2260,2993,923,28.86,2
28,2,37,10026,113776,7360,8121,9921,2410,1464,1072,28.5,2
28,2,38,25051,17270,5011,14508,6664,2278,3742,851,38.15,2
28,2,39,58835,27682,2909,8839,5352,3764,1215,1895,37.62,2
28,2,40,9915,18358,3553,10743,11860,1588,1260,624,5.92,2
28,2,41,19130,30216,2034,3168,8079,3658,3042,1752,19.59,2
28,2,42,32497,43939,1623,12133,11070,4179,2360,1483,38.65,2
28,2,43,8806,4397,7459,2063,17971,3333,814,1139,32.08,2
28,2,44,1536,12598,2495,5395,14528,3761,2602,1595,49.01,2
28,2,45,8665,12367,374,4611,12936,2863,3630,1976,48.17,2
28,2,46,10956,5367,9968,3703,13151,1368,2949,761,16.33,2
28,2,47,18521,3068,6619,2898,11746,2869,2397,515,33.16,2
28,2,48,4540,9837,2594,6142,6181,3410,2374,1019,36.93,2
28,2,49,29692,8689,6540,7523,3819,3559,1932,911,32.16,2
28,2,50,2671,32065,8293,4875,3273,3339,5302,1889,17.52,2
28,2,51,4981,8007,1304,1821,3894,3036,3214,1391,21.04,2
28,2,52,17279,27563,2311,3615,5073,2279,4008,1970,19.18,2
28,2,53,5348,10462,468,2157,12383,5872,2637,2297,15.25,2
28,2,54,12922,5612,4584,4068,6306,3130,3438,402,25.09,2
28,2,55,8410,9940,7623,1989,5895,6057,4467,729,18.29,2
28,2,56,2069,11995,3312,1781,6218,5384,1583,1152,29.9,2
28,2,57,20781,6837,3258,3598,5738,3044,1999,989,26.8,2
28,2,58,8461,2712,1202,3192,3397,5789,5038,630,33.72,2
28,2,59,7344,9350,8849,868,5815,5325,3003,829,20.1,2
28,2,60,7583,13016,345,3648,12581,3372,2767,2253,16.88,2
28,2,61,1866,17391,6554,8111,7382,4449,3244,951,41.26,2
28,2,62,50428,46739,22782,3862,6829,5068,839,706,23.3,2
28,2,63,6613,19319,2610,10902,9289,6504,5243,1328,19.77,2
28,2,64,17206,9642,6410,1665,12042,4806,2259,958,41.55,2
28,2,65,18169,18415,5268,2281,5836,3611,2895,1842,20.54,2
28,2,66,21920,7667,6603,2288,12162,1982,2925,633,39.42,2
28,2,67,22308,10512,2997,3007,13088,2126,808,1587,23.49,2
28,2,68,17434,11544,5527,15270,6733,2786,2898,1417,29.03,2
28,2,69,3678,6147,1182,4325,12700,1690,3725,285,18.19,2
28,2,70,8127,438,8321,2520,2849,3082,2389,950,30.19,2
28,2,71,7983,31789,3275,8123,12626,9102,4271,470,29.29,2
28,2,72,20096,5619,1762,4207,4199,2272,2931,783,27.08,2
28,2,73,2014,24212,5954,2785,3216,6724,4858,1881,19.53,2
28,2,74,10407,24120,4031,2474,3382,5163,1475,1936,35.29,2
28,2,75,24473,10196,10971,6261,6201,3350,1778,1175,29.97,2
28,2,76,57924,81889,31473,14613,10878,1876,1280,1736,46.64,2
28,2,77,4563,8347,3291,3105,6018,2463,3507,61,25.13,2
28,2,78,24168,43349,679,14589,13552,2842,1870,1402,33.37,2
28,2,79,19502,14409,2580,12951,4789,2322,2234,1433,24.24,2
28,2,80,3479,15493,1681,3477,5215,1571,3520,817,19.85,2
28,2,81,48440,90782,30691,9297,9029,1633,1817,1978,42.25,2
28,2,82,16382,12714,5355,4269,8548,5784,2977,1447,33.19,2
28,2,83,3965,2841,3046,6956,7909,4207,2447,271,15.77,2
28,2,84,8477,10308,6382,523,4696,5783,2990,649,14.74,2
28,2,85,17276,23403,7688,1204,5780,3517,2088,1028,31.22,2
28,2,86,7500,30674,7578,11496,7464,3603,3007,1004,27.98,2
28,2,87,3751,23067,1269,2456,14102,3843,1639,1804,42.79,2
28,2,88,3367,15239,5077,4138,3261,3737,1449,882,28.64,2
28,2,89,1312,16966,7500,553,6177,8145,1440,2114,32.81,2
28,2,90,2474,27597,17931,1356,7705,1550,3020,956,22.05,2
28,2,91,6563,4416,2596,579,4579,2983,3153,1619,39.65,2
28,2,92,5080,16898,3197,3141,4669,1983,5547,820,14.81,2
29,1,1,3395,5973,9760,18935,9037,3323,2719,471,37.92,0
29,1,2,16627,27618,7457,6587,8086,5082,4311,1610,25.5,0
29,1,3,31056,7059,4936,2487,5005,2717,3475,760,54.08,0
29,1,4,165295,49669,13498,13920,21910,3141,2749,2339,26.59,0
29,1,5,15786,4756,11099,8203,3513,2121,2449,1272,30.31,0
29,1,6,37302,10447,6718,6386,6432,4157,2976,1057,35.42,0
29,1,7,27980,4211,1348,4428,5195,1369,1532,624,23.31,0
29,1,8,71195,6916,7991,12121,11440,3376,5006,1084,31.32,0
29,1,9,3859,3254,3384,7961,7774,5078,1954,1525,42.29,0
29,1,10,3111,111090,3038,12145,15738,4802,2295,1154,8.52,0
29,1,11,41950,27244,3037,2794,9033,3493,2410,2029,34.79,0
29,1,12,9837,15389,4236,2583,7243,6152,4459,1441,36.29,0
29,1,13,56781,10016,1960,6567,3710,3095,3165,1395,31.84,0
29,1,14,7545,30239,5576,26576,4795,10040,1319,2237,32.49,0
29,1,15,28527,23081,741,25359,5951,2227,2145,1145,27.17,0
29,1,16,24651,14226,5836,9527,4953,5485,2044,574,42.23,0
29,1,17,22866,14068,2579,12523,6028,2042,1053,382,29.94,0
29,1,18,27481,27784,13531,7495,3315,1865,3346,1816,30.07,0
29,1,19,23715,20099,1010,9674,14981,2883,1963,690,33.66,0
29,1,20,7993,12635,7968,1894,6167,3195,2320,620,32.97,0
29,1,21,12295,46601,8406,22621,7627,5825,882,1211,21.16,0
29,1,22,2985,18263,4059,9016,2724,7501,1927,1103,40.59,0
29,1,23,6737,31407,29045,13869,4901,2179,1718,809,46.61,0
29,1,24,6784,8553,3115,9256,4092,3745,1479,532,40.32,0
29,1,25,23373,26202,1800,6500,4275,2355,9799,629,29.55,0
29,1,26,3780,29428,9104,1892,7550,1676,1942,1031,34.97,0
29,1,27,3834,13063,2547,13743,9530,1539,6667,947,26.47,0
29,1,28,31389,7133,11367,18208,6309,7535,560,1223,26.52,0
29,1,29,3652,10267,4557,4076,4229,967,1833,849,21.6,0
29,1,30,16311,76028,738,5862,3919,2359,1217,1443,26.26,0
29,1,31,19120,13528,946,1830,6108,1940,1232,1328,31.01,0
29,1,32,24672,33817,1521,8869,4675,2901,8329,867,30.04,0
29,1,33,25114,12670,12386,11107,11011,2034,2090,287,28.92,0
29,1,34,25540,15148,3243,6131,8247,5862,3838,677,26.75,0
29,1,35,16408,21084,1036,8824,11515,2793,628,878,24.07,0
29,1,36,23694,15461,14492,15310,8676,3327,3272,732,29.02,0
29,1,37,13001,6771,3484,8787,4787,3535,2696,1523,24.86,0
29,1,38,13510,14765,2748,270,8715,4357,2563,498,25.28,0
29,1,39,4357,6412,9681,6365,14793,2085,3574,2243,42.47,0
29,1,40,118325,8707,5091,4655,9089,4183,3645,1354,27,0
29,1,41,4789,10447,596,13810,9251,9205,1611,991,31.14,0
29,1,42,29123,7719,5292,2483,6111,4634,3622,1098,56.26,0
29,1,43,23694,15461,14492,15310,8676,3327,3272,732,29.02,0
29,1,44,7724,31971,9203,16563,8281,4157,1457,373,33.42,0
29,1,45,3841,24248,9873,15179,12119,3410,1234,686,24.5,0
29,1,46,5846,7608,10049,2607,4224,3823,1573,1504,27.82,0
29,1,47,11368,34840,685,17560,6049,3675,3935,661,34.06,0
29,1,48,18413,14693,2902,3061,6820,2652,2722,3402,41.07,0
29,1,49,10267,11623,1611,12606,6863,4974,6429,835,27.2,0
29,1,50,12604,11254,3235,3176,5895,2102,4179,1937,47.28,0
29,1,51,15454,52103,5178,6145,10382,1899,1040,997,30.01,0
29,1,52,17241,20234,4353,18584,1501,5686,2505,2373,34.08,0
29,1,53,30712,21191,708,6505,5607,2523,1376,1219,42.82,0
29,1,54,15672,13611,1673,7871,5135,1492,3095,1506,30.51,0
29,1,55,23292,3706,870,13210,10955,5658,2372,1822,17.46,0
29,1,56,16133,18012,9988,9961,3790,5592,1145,1860,29.62,0
29,1,57,6828,5861,6128,8898,2740,3023,1702,563,41.33,0
29,1,58,55617,15122,24338,3801,6073,6088,2300,591,27.62,0
29,1,59,21146,18493,4807,4501,10438,1292,2659,1534,24.8,0
29,1,60,97256,21963,7884,3929,4768,3780,735,1005,31.1,0
29,1,61,8934,11928,4187,4394,7681,6083,2844,880,28.08,0
29,1,62,13060,131623,8134,12994,4447,6561,3110,2183,30.75,0
29,1,63,25402,14919,5105,11362,2688,2693,1232,1043,20.86,0
29,1,64,17753,17697,2029,7637,14716,2800,966,468,36.24,0
29,1,65,21047,54056,195,8430,5059,1030,1068,2353,29.78,0
29,1,66,58850,7341,331,8501,7990,3211,5898,1572,31.46,0
29,1,67,54447,42549,8475,17621,6823,6017,4662,935,45.29,0
29,1,68,16605,34898,12848,22976,8016,7346,890,1302,18.56,0
29,1,69,175507,52452,14627,14740,16603,2601,2566,2194,29.77,0
29,1,70,31540,6271,2436,3582,3512,3391,5113,1813,30.07,0
29,1,71,17170,132825,4883,10975,10535,3457,5343,2250,27.73,0
29,1,72,12202,5816,2128,7591,9005,10066,795,2254,59.12,0
29,1,73,251655,162402,62643,19108,8883,13680,9076,2846,33.67,0
29,1,74,38375,12253,14542,12678,7038,2883,3363,1224,25.61,0
29,1,75,14919,35210,13298,39607,3741,4662,6126,1319,27.37,0
29,1,76,61656,9747,3640,12196,13460,2945,2130,818,32.39,0
29,1,77,12817,12691,347,2188,6156,1034,1461,1312,41.26,0
29,1,78,22878,8724,2155,4571,2096,4492,5440,2382,30.76,0
29,1,79,100216,13152,4591,4063,4472,5991,3178,1896,29.68,0
29,1,80,23421,2720,1569,11836,9469,10584,3027,1548,28.15,0
29,1,81,28524,11862,2939,11483,3089,2877,1397,896,33.87,0
29,1,82,15197,20568,7556,14330,8816,5115,1745,1593,61.69,0
29,1,83,23900,17217,3967,7647,3996,2455,980,1050,25.28,0
29,1,84,31618,8207,1873,12078,2565,2004,786,976,33.13,0
29,1,85,11336,4244,291,5509,6197,3978,2165,618,29.44,0
29,1,86,8463,12233,1435,7393,4540,3101,965,961,30.65,0
29,1,87,9245,14411,5401,17095,7084,3399,3439,750,47.96,0
29,1,88,6293,10113,748,20491,8619,7106,2757,1028,29.6,0
29,1,89,5749,2801,5100,8318,9398,2205,2019,1070,48.25,0
29,2,1,14992,5279,4704,9569,13935,3134,2733,937,25.93,0
29,2,2,14263,13440,2171,15374,4278,1393,1750,1601,47.26,0
29,2,3,17763,15417,3414,6025,4070,6167,1857,972,30.21,0
29,2,4,1257,27992,1269,9112,8508,3421,598,1607,30.72,0
29,2,5,50637,7780,24100,3879,11895,4856,2591,1447,26.52,0
29,2,6,23849,11654,8919,2982,6986,1575,1834,519,47.73,0
29,2,7,33533,3141,1111,11883,8397,5019,2160,1625,14.98,0
29,2,8,14618,5476,694,6197,7418,5611,5373,743,25.24,0
29,2,9,464217,21664,8121,5652,6210,2323,3969,723,28.02,0
29,2,10,28434,5521,29,11971,6982,8374,6633,1745,28.02,0
29,2,11,28881,32151,963,2570,8944,2409,836,798,30.21,0
29,2,12,4864,10665,2736,5838,4863,1483,1871,1005,8.56,0
29,2,13,108015,64667,9194,4129,11907,4088,1593,1759,29.81,0
29,2,14,32349,21749,16958,19535,9142,2589,1796,1397,33.47,0
29,2,15,14669,12088,5472,1602,5459,2799,3633,956,35.38,0
